,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
10,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
11,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
12,17.0,14.5,14.2,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
13,16.3,14.4,14.2,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
14,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
15,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
16,14.6,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.1,14.0,14.0,14.1,14.0,14.0,14.0,14.1,14.0,14.0,14.1,14.0,14.0,14.0,14.1,14.0,14.1,14.0,14.1,14.1,14.0,14.0
17,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.1,14.0,14.1,14.1,14.0,14.1,14.0,14.1,14.1,14.0,14.0
18,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.2,14.1,14.1,14.1,14.0,14.1,14.0,14.2,14.1,14.0,14.1,14.1,14.0,14.1,14.0,14.1,14.1,14.1
19,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.1,14.0,14.0,14.1,14.0,14.1,14.1,14.1,14.0,14.1,14.0,14.1,14.0,14.2,14.0,14.2,14.1,14.1,14.1,14.1,14.1,14.0,14.2,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1
20,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.1,14.1,14.1,14.0,14.2,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1
21,14.3,14.0,14.0,14.0,14.0,14.0,14.0,14.1,14.0,14.1,14.0,14.1,14.1,14.1,14.1,14.2,14.1,14.1,14.1,14.2,14.0,14.2,14.2,14.1,14.1,14.2,14.1,14.2,14.1,14.1,14.1,14.2,14.1,14.2,14.1,14.2,14.1,14.2,14.1,14.1,14.2,14.2
22,14.0,14.0,14.0,14.0,14.0,14.2,14.1,14.1,14.0,14.1,14.1,14.1,14.1,14.1,14.2,14.1,14.2,14.2,14.1,14.1,14.2,14.1,14.2,14.1,14.2,14.2,14.2,14.2,14.1,14.1,14.2,14.1,14.1,14.2,14.1,14.2,14.2,14.2,14.2,14.1,14.2,14.2
23,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.1,14.2,14.2,14.1,14.1,14.2,14.1,14.2,14.1,14.2,14.2,14.1,14.2,14.2,14.1,14.2,14.2,14.2,14.1,14.2,14.1,14.2,14.1,14.2,14.2,14.1,14.2,14.2,14.2
24,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.2,14.2,14.2,14.2,14.2,14.2,14.1,14.2,14.2,14.1,14.2,14.2,14.1,14.2,14.2,14.2,14.2,14.2,14.1,14.2,14.2,14.1,14.2,14.2,14.2,14.1,14.2,14.2,14.1,14.2,14.2,14.2
25,14.8,14.0,14.2,14.1,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.3,14.2,14.2,14.3,14.2,14.2,14.2,14.2,14.3,14.2,14.2,14.3,14.2,14.3,14.2,14.2,14.2,14.2,14.3,14.2,14.2,14.2,14.2,14.3,14.2,14.2,14.3,14.2,14.2
26,14.8,14.2,14.0,14.3,14.2,14.3,14.2,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.2,14.3,14.3,14.2,14.3,14.3,14.3,14.3,14.3,14.2,14.3,14.3,14.3,14.2,14.3,14.3,14.2,14.3,14.3,14.3,14.3,14.3,14.3,14.3
27,14.0,14.1,14.2,14.2,14.2,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.4,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3
28,14.0,14.5,14.2,14.3,14.3,14.3,14.3,14.3,14.3,14.4,14.3,14.3,14.3,14.4,14.3,14.4,14.3,14.3,14.3,14.4,14.3,14.4,14.3,14.3,14.4,14.3,14.4,14.3,14.4,14.3,14.4,14.3,14.3,14.3,14.3,14.4,14.3,14.4,14.3,14.4,14.3,14.3
29,15.1,14.2,14.2,14.2,14.4,14.4,14.3,14.4,14.4,14.4,14.4,14.3,14.4,14.4,14.4,14.4,14.3,14.4,14.4,14.4,14.4,14.3,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.3,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4
30,36.3,17.0,15.1,14.6,14.5,14.3,14.5,14.4,14.4,14.4,14.4,14.5,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4
31,15.8,14.3,14.2,14.4,14.4,14.5,14.5,14.4,14.5,14.4,14.5,14.4,14.4,14.5,14.4,14.4,14.5,14.4,14.4,14.4,14.5,14.4,14.4,14.4,14.5,14.4,14.5,14.4,14.4,14.5,14.5,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4
32,17.8,14.6,14.3,14.3,14.4,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.4,14.5,14.4,14.5,14.4,14.5,14.4,14.5,14.4,14.4,14.5,14.4,14.5,14.4,14.5,14.4,14.5,14.4,14.5,14.4,14.4,14.4,14.4,14.5,14.4,14.5,14.4,14.5,14.5,14.5
33,14.1,14.4,14.2,14.4,14.5,14.6,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.4,14.5,14.4,14.5,14.5,14.5,14.4,14.5,14.4,14.5,14.5,14.4,14.5,14.4,14.4,14.5,14.5,14.4,14.5,14.5,14.5,14.5,14.4,14.4
34,14.8,14.1,14.5,14.5,14.5,14.6,14.6,14.6,14.6,14.5,14.6,14.5,14.5,14.5,14.6,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5
35,14.0,14.0,14.8,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.5,14.5,14.6,14.5,14.6,14.5,14.5,14.5,14.6,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5
36,230.4,31.3,20.3,17.8,16.3,15.4,14.8,14.8,14.8,14.6,14.6,14.6,14.8,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.5,14.6,14.6,14.6,14.6,14.5,14.6,14.5,14.6,14.6,14.6,14.6,14.5,14.6,14.6,14.6,14.5,14.6,14.6
37,31.3,16.3,14.8,14.6,14.8,14.6,14.8,14.8,14.6,14.8,14.6,14.8,14.6,14.8,14.6,14.6,14.6,14.8,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6
38,230.4,31.3,20.3,17.0,15.8,15.1,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.6,14.6,14.8,14.8,14.6,14.8,14.6,14.8,14.6,14.6,14.8,14.6,14.8,14.6,14.6,14.8,14.6,14.6,14.8,14.6,14.6,14.6,14.8,14.6,14.6,14.6,14.8,14.8
39,14.6,14.0,15.4,14.6,14.8,14.8,15.1,14.8,14.8,14.8,14.8,14.8,14.8,14.6,14.8,14.8,14.6,14.8,14.8,14.6,14.8,14.6,14.8,14.6,14.8,14.6,14.8,14.6,14.8,14.6,14.6,14.8,14.6,14.8,14.6,14.8,14.6,14.6,14.6,14.8,14.8,14.8
40,17.0,14.5,14.4,15.1,14.8,14.8,15.1,14.8,15.1,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.6,14.8,14.8,14.6,14.8,14.8,14.8,14.6,14.8,14.6,14.8,14.6,14.8,14.8,14.8,14.6,14.8,14.8,14.6,14.8,14.6,14.6,14.6
41,14.0,16.3,14.8,14.8,14.8,15.4,14.8,15.4,15.1,14.8,14.8,15.1,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.6,14.8,14.8,14.6,14.8,14.8,14.6,14.8,14.8,14.8,14.6,14.8,14.6,14.8,14.6,14.6,14.8,14.8,14.6,14.8,14.8
42,20.3,14.8,14.5,15.4,14.8,16.3,15.8,15.4,14.8,15.4,15.1,14.8,15.1,14.8,15.1,14.8,14.8,15.1,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.6,14.8,14.8,14.8,14.6,14.8,14.8,14.8,14.6,14.8,14.8,14.8,14.8
43,42.7,17.0,15.4,14.6,16.3,15.4,14.8,15.8,15.4,14.8,15.4,15.1,14.8,15.1,14.8,14.8,15.1,14.8,15.1,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8
44,14.0,17.0,15.4,14.8,15.4,15.1,15.1,14.8,15.4,15.1,14.8,15.1,15.1,14.8,15.1,14.8,15.1,14.8,15.1,14.8,15.1,14.8,14.8,14.8,15.1,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8
45,15.1,14.2,14.8,15.8,15.4,14.8,15.4,15.1,15.1,15.1,14.8,15.4,14.8,15.1,14.8,15.4,14.8,15.1,14.8,15.1,14.8,14.8,15.1,14.8,14.8,14.8,14.8,14.8,14.8,15.1,14.8,14.8,14.8,14.8,15.1,14.8,14.8,14.8,14.8,14.8,14.8,14.8
46,14.4,14.0,16.3,15.4,15.4,14.8,15.4,15.1,15.1,15.1,15.1,14.8,15.4,15.1,15.1,14.8,15.1,15.1,14.8,15.1,14.8,14.8,15.1,14.8,14.8,15.1,14.8,14.8,15.1,14.8,14.8,14.8,15.1,14.8,14.8,14.8,14.8,14.8,15.1,14.8,14.8,14.8
47,14.0,22.1,17.8,15.8,15.4,15.4,15.1,15.1,15.4,14.8,15.4,15.4,14.8,15.4,15.1,14.8,15.4,15.1,14.8,15.1,14.8,15.4,14.8,15.1,14.8,14.8,15.1,14.8,15.1,14.8,14.8,15.1,14.8,15.1,14.8,14.8,15.1,14.8,15.1,14.8,14.8,14.8
