,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
13,14.0,14.0,14.0,14.6,14.6,14.5,14.5,14.4,14.4,14.8,14.6,14.6,14.6,14.5,14.5,14.5,14.5,14.5,14.8,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6
14,14.0,14.3,14.1,14.5,14.3,14.3,14.4,14.3,14.3,14.3,14.3,14.2,14.6,14.5,14.5,14.5,14.5,14.5,14.6,14.6,14.6,14.5,14.6,14.6,14.5,14.6,14.6,14.6,14.6,14.6,14.6,14.6
15,14.0,14.5,14.2,14.2,14.2,14.1,15.4,15.4,15.1,14.8,14.8,14.6,14.6,14.6,14.5,14.5,14.5,14.5,14.6,14.5,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6
16,14.0,14.6,14.3,14.2,14.2,14.2,14.6,14.5,14.5,14.4,14.3,14.6,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.6,14.6,14.6,14.5,14.6,14.6,14.5,14.6,14.6,14.6,14.6,14.6
17,24.5,17.0,15.4,15.1,14.8,14.6,14.6,14.5,14.5,14.5,14.4,14.5,14.5,14.5,14.4,14.6,14.6,14.6,14.6,14.5,14.6,14.6,14.6,14.6,14.6,14.6,14.5,14.6,14.6,14.6,14.6,14.6
18,15.4,14.5,14.3,14.2,14.3,14.3,14.2,14.8,14.8,14.8,14.6,14.6,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.6,14.5,14.8,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6
19,14.0,14.0,14.0,14.1,14.4,14.3,14.3,14.5,14.5,14.5,14.4,14.3,14.3,14.5,14.5,14.5,14.5,14.5,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6
20,22.1,16.3,15.1,14.8,14.6,14.6,14.5,14.6,14.5,14.5,14.6,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.6,14.5,14.5,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6
21,17.8,15.4,14.6,14.5,14.4,14.3,14.3,14.3,14.3,14.2,14.8,14.6,14.6,14.6,14.5,14.8,14.8,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6
22,15.8,14.6,14.3,14.2,14.2,15.1,14.8,14.8,14.8,14.6,14.5,14.5,14.5,14.4,14.4,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.5,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6
23,14.0,14.0,14.0,14.2,14.1,15.8,15.8,15.4,15.4,15.4,14.8,14.8,14.8,14.6,14.6,14.6,14.6,14.6,14.6,14.5,14.6,14.6,14.6,14.6,14.6,14.6,14.5,14.6,14.6,14.5,14.6,14.6
24,15.8,14.6,14.3,14.2,14.3,14.4,14.4,14.3,14.4,14.3,14.3,14.3,14.3,14.4,14.5,14.5,14.5,14.5,14.5,14.5,14.6,14.6,14.6,14.6,14.5,14.6,14.6,14.6,14.6,14.6,14.6,14.6
25,15.8,14.5,14.3,14.2,14.4,14.4,14.3,14.3,14.8,14.6,14.6,14.5,14.5,14.5,14.6,14.5,14.6,14.5,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6
26,14.0,14.4,14.2,14.1,14.3,14.3,14.3,14.2,15.4,15.1,14.8,14.8,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.5,14.5,14.6,14.6,14.6,14.5,14.6,14.6,14.6,14.6,14.6,14.6,14.6
27,14.0,14.0,15.8,15.4,14.8,14.8,14.6,14.6,14.6,14.5,14.4,14.4,14.5,14.4,14.4,14.4,14.8,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.5,14.6,14.6
28,14.3,14.0,14.8,14.6,14.6,14.5,14.5,14.4,14.3,14.5,14.4,14.4,14.8,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.5,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6
29,15.8,14.6,14.3,14.3,14.2,14.1,14.2,14.3,14.3,14.5,14.4,14.3,14.8,14.8,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.5,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6
30,31.3,17.8,15.8,15.4,15.1,14.8,14.8,14.6,14.6,14.6,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6
31,15.4,14.5,14.2,14.2,14.0,14.5,14.5,14.3,14.3,14.3,14.4,14.4,14.3,14.8,14.8,14.8,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.5,14.6,14.6,14.6,14.6,14.6,14.6
32,14.0,14.0,15.1,14.8,14.6,14.6,14.5,14.5,14.5,14.4,14.5,14.5,14.5,14.8,14.8,14.8,14.8,14.8,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.5,14.6,14.6,14.6,14.6,14.6,14.6
33,14.0,14.0,14.8,14.6,14.5,14.5,14.5,14.4,14.3,14.3,14.4,14.4,14.3,14.8,14.8,14.8,14.8,14.8,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.5,14.6,14.6
34,14.0,14.3,14.2,14.0,17.0,17.0,16.3,15.8,15.8,15.4,15.1,15.1,14.8,14.8,14.8,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.5,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6
35,15.8,14.6,14.3,14.3,14.8,14.8,14.6,14.6,14.5,14.5,14.6,14.5,14.5,14.5,14.4,14.5,14.5,14.5,14.5,14.5,14.6,14.5,14.6,14.6,14.6,14.6,14.5,14.6,14.6,14.6,14.6,14.6
36,14.0,14.5,14.3,14.2,14.2,14.1,14.2,14.2,14.3,14.2,15.1,14.8,14.8,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.5,14.6,14.6,14.6,14.5,14.5,14.6,14.6,14.6,14.6,14.6
37,14.0,36.3,22.1,20.3,18.9,17.8,17.8,17.0,17.0,16.3,15.8,15.8,15.4,15.4,15.1,15.1,15.1,15.1,14.8,14.8,14.8,14.8,14.8,14.8,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6
38,14.3,14.0,14.1,14.0,14.3,14.2,14.2,14.2,14.2,14.3,14.3,14.2,14.5,14.5,14.5,14.5,14.4,14.6,14.6,14.6,14.6,14.6,14.6,14.5,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6
39,42.7,20.3,17.0,16.3,15.8,15.4,15.4,15.1,14.8,14.8,14.6,14.6,14.6,14.5,14.5,14.5,14.5,14.6,14.5,14.6,14.5,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6
40,14.6,14.2,14.0,14.3,14.2,14.2,14.2,15.8,15.8,15.4,15.4,15.1,14.8,14.8,14.8,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.5,14.6,14.5,14.6,14.6,14.6,14.6
41,14.2,14.0,14.3,14.3,14.2,14.2,14.2,15.4,15.1,15.1,14.8,14.6,14.6,14.6,14.5,14.5,14.5,14.5,14.8,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6
42,31.3,17.8,15.8,15.4,15.1,14.8,14.8,14.8,14.6,14.6,14.5,14.6,14.6,14.6,14.5,14.5,14.5,14.5,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6
43,18.9,15.4,14.6,14.5,14.5,14.4,14.3,14.3,14.2,14.3,14.2,14.8,14.8,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.5,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6
44,14.5,14.1,14.0,17.8,17.0,16.3,15.8,15.8,15.4,15.4,15.1,14.8,14.8,14.6,14.6,14.6,14.6,14.6,14.5,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6
45,14.5,14.2,14.0,15.8,15.4,15.1,15.1,14.8,14.8,14.6,14.6,14.5,14.5,14.6,14.5,14.5,14.5,14.5,14.5,14.6,14.6,14.6,14.6,14.6,14.6,14.5,14.6,14.5,14.6,14.6,14.5,14.5
46,15.8,14.6,14.3,14.3,14.3,14.2,14.2,14.2,14.2,14.2,14.3,14.4,14.3,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.5,14.5,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6
47,36.3,20.3,17.0,16.3,15.8,15.4,15.4,15.1,14.8,14.8,14.6,14.8,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.5,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6
